cve_id,published_date,last_modified,cvss_v3_score,cvss_v3_severity,cvss_v2_score,cvss_v2_severity,summary,vendor,product,version,references
CVE-2021-46659,2022-01-29T23:15:07.457,2024-11-21T06:34:32.617,5.5,MEDIUM,2.1,LOW,MariaDB before 10.7.2 allows an application crash because it does not recognize that SELECT_LEX::nest_level is local to each VIEW.,mariadb,mariadb,>= 10.6.0 < 10.6.6,https://jira.mariadb.org/browse/MDEV-25631; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220311-0003/; https://jira.mariadb.org/browse/MDEV-25631; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220311-0003/
CVE-2021-46659,2022-01-29T23:15:07.457,2024-11-21T06:34:32.617,5.5,MEDIUM,2.1,LOW,MariaDB before 10.7.2 allows an application crash because it does not recognize that SELECT_LEX::nest_level is local to each VIEW.,mariadb,mariadb,>= 10.7.0 < 10.7.2,https://jira.mariadb.org/browse/MDEV-25631; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220311-0003/; https://jira.mariadb.org/browse/MDEV-25631; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220311-0003/
CVE-2021-46661,2022-02-01T02:15:06.787,2024-11-21T06:34:32.937,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows an application crash in find_field_in_tables and find_order_in_list via an unused common table expression (CTE).,mariadb,mariadb,>= 10.2.0 < 10.2.43,https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46661,2022-02-01T02:15:06.787,2024-11-21T06:34:32.937,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows an application crash in find_field_in_tables and find_order_in_list via an unused common table expression (CTE).,mariadb,mariadb,>= 10.3.0 < 10.3.34,https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46661,2022-02-01T02:15:06.787,2024-11-21T06:34:32.937,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows an application crash in find_field_in_tables and find_order_in_list via an unused common table expression (CTE).,mariadb,mariadb,>= 10.4.0 < 10.4.24,https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46661,2022-02-01T02:15:06.787,2024-11-21T06:34:32.937,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows an application crash in find_field_in_tables and find_order_in_list via an unused common table expression (CTE).,mariadb,mariadb,>= 10.5.0 < 10.5.15,https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46661,2022-02-01T02:15:06.787,2024-11-21T06:34:32.937,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows an application crash in find_field_in_tables and find_order_in_list via an unused common table expression (CTE).,mariadb,mariadb,>= 10.6.0 < 10.6.7,https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46661,2022-02-01T02:15:06.787,2024-11-21T06:34:32.937,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows an application crash in find_field_in_tables and find_order_in_list via an unused common table expression (CTE).,mariadb,mariadb,>= 10.7.0 < 10.7.3,https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25766; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46662,2022-02-01T02:15:06.830,2024-11-21T06:34:33.120,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows a set_var.cc application crash via certain uses of an UPDATE statement in conjunction with a nested subquery.,mariadb,mariadb,>= 10.3.0 < 10.3.32,https://jira.mariadb.org/browse/MDEV-25637; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25637; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46662,2022-02-01T02:15:06.830,2024-11-21T06:34:33.120,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows a set_var.cc application crash via certain uses of an UPDATE statement in conjunction with a nested subquery.,mariadb,mariadb,>= 10.4.0 < 10.4.22,https://jira.mariadb.org/browse/MDEV-25637; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25637; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46662,2022-02-01T02:15:06.830,2024-11-21T06:34:33.120,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows a set_var.cc application crash via certain uses of an UPDATE statement in conjunction with a nested subquery.,mariadb,mariadb,>= 10.5.0 < 10.5.13,https://jira.mariadb.org/browse/MDEV-25637; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25637; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46662,2022-02-01T02:15:06.830,2024-11-21T06:34:33.120,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.9 allows a set_var.cc application crash via certain uses of an UPDATE statement in conjunction with a nested subquery.,mariadb,mariadb,>= 10.6.0 < 10.6.5,https://jira.mariadb.org/browse/MDEV-25637; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-25637; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46663,2022-02-01T02:15:06.880,2024-11-21T06:34:33.273,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.13 allows a ha_maria::extra application crash via certain SELECT statements.,mariadb,mariadb,>= 10.2.41 < 10.2.43,https://jira.mariadb.org/browse/MDEV-26351; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-26351; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46663,2022-02-01T02:15:06.880,2024-11-21T06:34:33.273,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.13 allows a ha_maria::extra application crash via certain SELECT statements.,mariadb,mariadb,>= 10.3.32 < 10.3.34,https://jira.mariadb.org/browse/MDEV-26351; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-26351; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46663,2022-02-01T02:15:06.880,2024-11-21T06:34:33.273,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.13 allows a ha_maria::extra application crash via certain SELECT statements.,mariadb,mariadb,>= 10.4.22 < 10.4.24,https://jira.mariadb.org/browse/MDEV-26351; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-26351; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
CVE-2021-46663,2022-02-01T02:15:06.880,2024-11-21T06:34:33.273,5.5,MEDIUM,2.1,LOW,MariaDB through 10.5.13 allows a ha_maria::extra application crash via certain SELECT statements.,mariadb,mariadb,>= 10.5.9 < 10.5.15,https://jira.mariadb.org/browse/MDEV-26351; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/; https://jira.mariadb.org/browse/MDEV-26351; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/DKJRBYJAQCOPHSED43A3HUPNKQLDTFGD/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/EZFZVMJL5UDTOZMARLXQIMG3BTG6UNYW/; https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/NJ4KDAGF3H4D4BDTHRAM6ZEAJJWWMRUO/; https://mariadb.com/kb/en/security/; https://security.netapp.com/advisory/ntap-20220221-0002/
